Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768004380,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,153,0,121.8498529997305,123.68672430058093,121.8498529997305,130.76753099994676,178.0
1768004381,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,161,0,121.8498529997305,123.68432091298358,121.8498529997305,130.76753099994676,178.0
1768004382,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,169,0,121.8498529997305,123.70960417152114,121.8498529997305,130.76753099994676,178.0
1768004383,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,177,0,121.8498529997305,123.74011831629218,121.8498529997305,130.76753099994676,178.0
1768004384,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,185,0,121.8498529997305,123.73724217828271,121.8498529997305,130.76753099994676,178.0
1768004385,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,193,0,121.8498529997305,123.7266689688226,121.8498529997305,130.76753099994676,178.0
1768004386,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,202,0,121.8498529997305,123.74247866824085,121.8498529997305,130.76753099994676,178.0
1768004387,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,210,0,121.8498529997305,123.75431167134333,121.8498529997305,130.76753099994676,178.0
1768004388,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,218,0,121.8498529997305,123.76209311458781,121.8498529997305,130.76753099994676,178.0
1768004389,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,130,130,130,226,0,121.8498529997305,123.74842628753312,121.8498529997305,130.76753099994676,178.0
1768004390,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,130,130,130,234,0,121.8498529997305,123.7554938930833,121.8498529997305,130.76753099994676,178.0
1768004391,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,130,130,130,242,0,121.8498529997305,123.74871352473619,121.8498529997305,130.76753099994676,178.0
1768004392,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,130,130,130,250,0,121.8498529997305,123.73478657595115,121.8498529997305,130.76753099994676,178.0
1768004393,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,258,0,121.8498529997305,123.72915724413608,121.8498529997305,130.76753099994676,178.0
1768004394,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,266,0,121.8498529997305,123.74663210522343,121.8498529997305,130.76753099994676,178.0
1768004395,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,274,0,121.8498529997305,123.74341699995946,121.8498529997305,130.76753099994676,178.0
1768004396,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,282,0,121.8498529997305,123.74416963471145,121.8498529997305,130.76753099994676,178.0
1768004397,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,290,0,121.8498529997305,123.74520457925773,121.8498529997305,130.76753099994676,178.0
1768004398,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,298,0,121.8498529997305,123.78204896974648,121.8498529997305,130.76753099994676,178.0
1768004399,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,307,0,121.8498529997305,123.76742979147299,121.8498529997305,130.76753099994676,178.0
1768004400,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,315,0,121.8498529997305,123.76499514597641,121.8498529997305,130.76753099994676,178.0
1768004401,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,323,0,121.8498529997305,123.77341227547957,121.8498529997305,130.76753099994676,178.0
1768004402,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,331,0,121.8498529997305,123.7680314380116,121.8498529997305,130.76753099994676,178.0
1768004403,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,130,130,130,339,0,121.8498529997305,123.75925129493609,121.8498529997305,130.76753099994676,178.0
1768004404,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,130,130,130,347,0,121.8498529997305,123.75667252733237,121.8498529997305,130.76753099994676,178.0
1768004405,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,130,130,130,355,0,121.8498529997305,123.77085229854343,121.8498529997305,132.35374000032607,178.0
1768004406,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,363,0,121.8498529997305,123.77394988975375,121.8498529997305,132.35374000032607,178.0
1768004407,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,371,0,121.8498529997305,123.77161417245927,121.8498529997305,132.35374000032607,178.0
1768004408,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,379,0,121.8498529997305,123.7689172374298,121.8498529997305,132.35374000032607,178.0
1768004409,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,387,0,121.8498529997305,123.75980791985903,121.8498529997305,132.35374000032607,178.0
1768004410,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,130,130,130,396,0,121.8498529997305,123.75722990653304,121.8498529997305,132.35374000032607,178.0
1768004411,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,403,0,121.8498529997305,123.97959832750921,121.8498529997305,180.76401700091083,178.0
1768004412,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,411,0,121.8498529997305,123.97880352793896,121.8498529997305,180.76401700091083,178.0
1768004413,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,419,0,121.8498529997305,123.97655672072833,121.8498529997305,180.76401700091083,178.0
1768004414,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,427,0,121.8498529997305,123.97191310300401,121.8498529997305,180.76401700091083,178.0
1768004415,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,435,0,121.8498529997305,123.98049447123643,121.8498529997305,180.76401700091083,178.0
1768004416,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,443,0,121.8498529997305,123.96883698191306,121.8498529997305,180.76401700091083,178.0
1768004417,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,451,0,121.8498529997305,123.96884774720084,121.8498529997305,180.76401700091083,178.0
1768004418,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,459,0,121.8498529997305,123.96617927884316,121.8498529997305,180.76401700091083,178.0
1768004419,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,467,0,121.8498529997305,123.97737096571038,121.8498529997305,180.76401700091083,178.0
1768004420,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,475,0,121.8498529997305,124.0144936062892,121.8498529997305,180.76401700091083,178.0
1768004421,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,483,0,121.8498529997305,124.03282050307975,121.8498529997305,180.76401700091083,178.0
1768004422,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,491,0,121.8498529997305,124.0355881791976,121.8498529997305,180.76401700091083,178.0
1768004423,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,499,0,121.8498529997305,124.04722899194901,121.8498529997305,180.76401700091083,178.0
1768004424,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,507,0,121.8498529997305,124.04514478103135,121.8498529997305,180.76401700091083,178.0
1768004425,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,516,0,121.8498529997305,124.03893455810375,121.8498529997305,180.76401700091083,178.0
1768004426,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,524,0,121.8498529997305,124.03667562974093,121.8498529997305,180.76401700091083,178.0
1768004427,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,532,0,121.8498529997305,124.03095369169515,121.8498529997305,180.76401700091083,178.0
1768004428,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,540,0,121.8498529997305,124.06451834625908,121.8498529997305,180.76401700091083,178.0
1768004429,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,548,0,121.8498529997305,124.06092305106547,121.8498529997305,180.76401700091083,178.0
1768004430,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,556,0,121.8498529997305,124.05681933810654,121.8498529997305,180.76401700091083,178.0
1768004431,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,564,0,121.8498529997305,124.05681279075861,121.8498529997305,180.76401700091083,178.0
1768004432,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,572,0,121.8498529997305,124.05134439508707,121.8498529997305,180.76401700091083,178.0
1768004433,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,580,0,121.8498529997305,124.04575596722461,121.8498529997305,180.76401700091083,178.0
1768004434,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,588,0,121.8498529997305,124.05026262753022,121.8498529997305,180.76401700091083,178.0
1768004435,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,596,0,121.8498529997305,124.07281900837097,121.8498529997305,180.76401700091083,178.0
1768004436,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,604,0,121.8498529997305,124.06445835262913,121.8498529997305,180.76401700091083,178.0
1768004437,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,612,0,121.8498529997305,124.06782490031034,121.8498529997305,180.76401700091083,178.0
1768004438,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,620,0,121.8498529997305,124.05800831610607,121.8498529997305,180.76401700091083,178.0
1768004439,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,628,0,121.8498529997305,124.04652662417573,121.8498529997305,180.76401700091083,178.0
1768004440,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,637,0,121.8498529997305,124.03812147564379,121.8498529997305,180.76401700091083,178.0
1768004441,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,645,0,121.8498529997305,124.03442134106112,121.8498529997305,180.76401700091083,178.0
1768004442,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,653,0,121.8498529997305,124.03394907348047,121.8498529997305,180.76401700091083,178.0
1768004443,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,661,0,121.8498529997305,124.02831581994246,121.8498529997305,180.76401700091083,178.0
1768004444,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,669,0,121.8498529997305,124.0229664200058,121.8498529997305,180.76401700091083,178.0
1768004445,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,677,0,121.8498529997305,124.01365437959247,121.8498529997305,180.76401700091083,178.0
1768004446,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,685,0,121.8498529997305,124.00911205983179,121.8498529997305,180.76401700091083,178.0
1768004447,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,693,0,121.8498529997305,124.00905279218604,121.8498529997305,180.76401700091083,178.0
1768004448,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,701,0,121.8498529997305,124.00293231809744,121.8498529997305,180.76401700091083,178.0
1768004449,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,709,0,121.8498529997305,123.99781301690392,121.8498529997305,180.76401700091083,178.0
1768004450,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,717,0,121.8498529997305,123.99902030263185,121.8498529997305,180.76401700091083,178.0
1768004451,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,725,0,121.8498529997305,124.00104158480927,121.8498529997305,180.76401700091083,178.0
1768004452,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,733,0,121.8498529997305,124.00455823190781,121.8498529997305,180.76401700091083,178.0
1768004453,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,742,0,121.8498529997305,124.00765109297367,121.8498529997305,180.76401700091083,178.0
1768004454,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,750,0,121.8498529997305,124.01127647598575,121.8498529997305,180.76401700091083,178.0
1768004455,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,758,0,121.8498529997305,124.01028445381209,121.8498529997305,180.76401700091083,178.0
1768004456,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,766,0,121.8498529997305,124.01120509790232,121.8498529997305,180.76401700091083,178.0
1768004457,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,774,0,121.8498529997305,124.00678605166883,121.8498529997305,180.76401700091083,178.0
1768004458,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,782,0,121.8498529997305,123.99838564449318,121.8498529997305,180.76401700091083,178.0
1768004459,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,790,0,121.8498529997305,123.99304520505568,121.8498529997305,180.76401700091083,178.0
1768004460,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,798,0,121.8498529997305,123.99092228695777,121.8498529997305,180.76401700091083,178.0
1768004461,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,806,0,121.8498529997305,123.988833126541,121.8498529997305,180.76401700091083,178.0
1768004462,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,814,0,121.8498529997305,123.98948961300768,121.8498529997305,180.76401700091083,178.0
1768004463,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,822,0,121.8498529997305,123.98847284913265,121.8498529997305,180.76401700091083,178.0
1768004464,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,830,0,121.8498529997305,123.98219750841936,121.8498529997305,180.76401700091083,178.0
1768004465,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,838,0,121.8498529997305,123.9867438186044,121.8498529997305,180.76401700091083,178.0
1768004466,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,846,0,121.8498529997305,123.98882066665237,121.8498529997305,180.76401700091083,178.0
1768004467,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,855,0,121.8498529997305,123.98220348186229,121.8498529997305,180.76401700091083,178.0
1768004468,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,863,0,121.8498529997305,123.9750122004551,121.8498529997305,180.76401700091083,178.0
1768004469,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,871,0,121.8498529997305,123.97186856600848,121.8498529997305,180.76401700091083,178.0
1768004470,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,879,0,121.8498529997305,123.97497552331384,121.8498529997305,180.76401700091083,178.0
1768004471,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,886,0,121.8498529997305,124.07970376071485,121.8498529997305,183.98319500010984,178.0
1768004472,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,894,0,121.8498529997305,124.07774986016821,121.8498529997305,183.98319500010984,178.0
1768004473,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,902,0,121.8498529997305,124.090792519943,121.8498529997305,183.98319500010984,178.0
1768004474,1,,Aggregated,8.000000,0.000000,120,120,120,120,130,130,130,130,180,180,180,910,0,121.8498529997305,124.09405166043064,121.8498529997305,183.98319500010984,178.0
1768004475,1,,Aggregated,8.000000,0.000000,120,120,120,120,130,130,130,130,180,180,180,918,0,121.8498529997305,124.0908312124078,121.8498529997305,183.98319500010984,178.0
1768004476,1,,Aggregated,8.000000,0.000000,120,120,120,120,130,130,130,130,180,180,180,926,0,121.8498529997305,124.08252567169468,121.8498529997305,183.98319500010984,178.0
1768004477,1,,Aggregated,7.900000,0.000000,120,120,120,120,130,130,130,130,180,180,180,935,0,121.8498529997305,124.07813647057962,121.8498529997305,183.98319500010984,178.0
1768004478,1,,Aggregated,7.900000,0.000000,120,120,120,120,120,130,130,130,180,180,180,943,0,121.8498529997305,124.07412508058738,121.8498529997305,183.98319500010984,178.0
1768004479,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,951,0,121.8498529997305,124.0716791577261,121.8498529997305,183.98319500010984,178.0
1768004480,1,,Aggregated,8.000000,0.000000,120,120,120,120,130,130,130,130,180,180,180,959,0,121.8498529997305,124.0727465891561,121.8498529997305,183.98319500010984,178.0
1768004481,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,967,0,121.8498529997305,124.06893170837282,121.8498529997305,183.98319500010984,178.0
1768004482,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,975,0,121.8498529997305,124.0680995928172,121.8498529997305,183.98319500010984,178.0
1768004483,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,983,0,121.8498529997305,124.06371380874629,121.8498529997305,183.98319500010984,178.0
1768004484,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,991,0,121.8498529997305,124.0662186115041,121.8498529997305,183.98319500010984,178.0
1768004485,1,,Aggregated,8.100000,0.000000,120,120,120,120,130,130,130,130,180,180,180,999,0,121.8498529997305,124.06789851852122,121.8498529997305,183.98319500010984,178.0
1768004486,1,,Aggregated,8.100000,0.000000,120,120,120,120,130,130,130,130,180,180,180,1007,0,121.8498529997305,124.07273735452411,121.8498529997305,183.98319500010984,178.0
1768004487,1,,Aggregated,8.100000,0.000000,120,120,120,120,130,130,130,130,180,180,180,1015,0,121.46761900112324,124.06612578818168,121.46761900112324,183.98319500010984,178.0
1768004488,1,,Aggregated,8.100000,0.000000,120,120,120,120,130,130,130,130,180,180,180,1023,0,121.46761900112324,124.06159520430788,121.46761900112324,183.98319500010984,178.0
1768004489,1,,Aggregated,8.000000,0.000000,120,120,120,120,130,130,130,130,180,180,180,1031,0,121.46761900112324,124.05613955189826,121.46761900112324,183.98319500010984,178.0
1768004490,1,,Aggregated,8.000000,0.000000,120,120,120,120,130,130,130,130,180,180,180,1040,0,121.46761900112324,124.05348374904511,121.46761900112324,183.98319500010984,178.0
1768004491,1,,Aggregated,8.000000,0.000000,120,120,120,120,130,130,130,130,180,180,180,1048,0,121.46761900112324,124.05093326717997,121.46761900112324,183.98319500010984,178.0
1768004492,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1056,0,121.46761900112324,124.04658237500487,121.46761900112324,183.98319500010984,178.0
1768004493,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1064,0,121.46761900112324,124.04808116635527,121.46761900112324,183.98319500010984,178.0
1768004494,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1072,0,121.46761900112324,124.0440016958962,121.46761900112324,183.98319500010984,178.0
1768004495,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1080,0,121.46761900112324,124.03990061666597,121.46761900112324,183.98319500010984,178.0
1768004496,1,,Aggregated,8.100000,0.000000,120,120,120,120,130,130,130,130,180,180,180,1088,0,121.46761900112324,124.04349360110027,121.46761900112324,183.98319500010984,178.0
1768004497,1,,Aggregated,8.100000,0.000000,120,120,120,120,130,130,130,130,180,180,180,1096,0,121.46761900112324,124.04154591240678,121.46761900112324,183.98319500010984,178.0
1768004498,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1104,0,121.46761900112324,124.03700405796707,121.46761900112324,183.98319500010984,178.0
1768004499,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1112,0,121.46761900112324,124.03213975089649,121.46761900112324,183.98319500010984,178.0
1768004500,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1120,0,121.46761900112324,124.02739412857008,121.46761900112324,183.98319500010984,178.0
1768004501,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1129,0,121.46761900112324,124.02385803365692,121.46761900112324,183.98319500010984,178.0
1768004502,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1137,0,121.46761900112324,124.01883482409667,121.46761900112324,183.98319500010984,178.0
1768004503,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1145,0,121.46761900112324,124.01913399475764,121.46761900112324,183.98319500010984,178.0
1768004504,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1153,0,121.46761900112324,124.02254189245404,121.46761900112324,183.98319500010984,178.0
1768004505,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1161,0,121.46761900112324,124.02568703273148,121.46761900112324,183.98319500010984,178.0
1768004506,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1169,0,121.46761900112324,124.02277998460204,121.46761900112324,183.98319500010984,178.0
1768004507,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1177,0,121.46761900112324,124.0234767400152,121.46761900112324,183.98319500010984,178.0
1768004508,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1185,0,121.46761900112324,124.02089637467984,121.46761900112324,183.98319500010984,178.0
1768004509,1,,Aggregated,8.100000,0.000000,120,120,120,120,130,130,130,130,180,180,180,1193,0,121.46761900112324,124.03181867392905,121.46761900112324,183.98319500010984,178.0
1768004510,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1201,0,121.46761900112324,124.02880468859144,121.46761900112324,183.98319500010984,178.0
1768004511,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1209,0,121.46761900112324,124.02612268568949,121.46761900112324,183.98319500010984,178.0
1768004512,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1217,0,121.46761900112324,124.0231357041846,121.46761900112324,183.98319500010984,178.0
1768004513,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1225,0,121.46761900112324,124.0190989240794,121.46761900112324,183.98319500010984,178.0
1768004514,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1233,0,121.34740200053784,124.0131273187324,121.34740200053784,183.98319500010984,178.0
1768004515,1,,Aggregated,8.100000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1241,0,121.34740200053784,124.01361040773334,121.34740200053784,183.98319500010984,178.0
1768004516,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1250,0,121.34740200053784,124.01400840559648,121.34740200053784,183.98319500010984,178.0
1768004517,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1258,0,121.34740200053784,124.01298184657213,121.34740200053784,183.98319500010984,178.0
1768004518,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1266,0,121.34740200053784,124.00973022589906,121.34740200053784,183.98319500010984,178.0
1768004519,1,,Aggregated,8.000000,0.000000,120,120,120,120,120,130,130,130,180,180,180,1274,0,121.34740200053784,124.00978472291017,121.34740200053784,183.98319500010984,178.0
